question,question_sub,answer,answer_sub,ef_factor,category_id,created_at,modified_at
combine,,(동) 결합하다 | (동) 협력하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
adjust,,"(동) 조정하다, 맞추다 | (동) 적응하다, 익숙해지다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
accommodate,,"(동) (사람, 물건을) 수용하 다 | (동) (요청, 필요를) 충족시키 다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
subject,,"(명) 주제, 화제 | (명) 과목",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
delegate,,"(명) 대표자, 대리인 | (동) 권한을 위임하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
locate,,(동) 찾다 | (동) 두다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
represent,,"(동) 대표하다 | (동) 설명하다, 나타내다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
claim,,"(명) 주장, 요구 | (동) 주장하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
indicate,,"(동) 가리키다, 지시하다 | (동) 나타내다, 암시하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
brief,,"(형) 짧은, 간단한 | (동) 요약하다, 설명하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
commence,,(동) 시작하다 | (동) 착수하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
lower,,"(동) 낮추다, 내리다 | (형) 더 낮은, 하위의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
admission,,(명) 입장 | (명) 입학,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
browse,,(동) 훑어보다 | (동) 검색하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
appetite,,"(명) 식욕 | (명) 욕망, 욕구",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
quality,,"(명) 품질 | (명) 특성, 성질",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
honor,,"(명) 명예, 영예 | (동) 존경하다, 경의를 표하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
attendance,,"(명) 출석, 참석 | (명) 출석율",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
defy,,"(동) 반항하다, 도전하다 | (동) 무시하다, 거부하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
condense,,"(동) 간추리다, 요약하다 | (동) 응축하다, 압축하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
readily,,(부) 쉽게 | (부) 즉시,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
diversify,,"(동) 다양화하다, 다각화하 다 | (동) 다변화하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
purpose,,"(명) 목적, 의도 | (명) 용도",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
remarkable,,"(형) 눈에 띄는, 주목할 만 한 | (형) 놀라운",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
accuse,,(동) 비난하다 | (동) 범죄 혐의를 부과하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
coordinate,,"(동) 조율하다, 조정하다 | (동) 협력하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
breakthrough,,"(명) 중요한 발견 | (명) 돌파구, 진전",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
affiliate,,"(동) 제휴하다 | (명) 계열사, 제휴 기관",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
aggravate,,(동) 악화시키다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
amend,,"(동) 수정하다, 변경하다 | (동) 개정하다, 보완하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
collateral,,(명) 담보(물) | (형) 부수적인,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
compulsory,,"(형) 강제된, 의무적인 | (형) 필수",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
prosecute,,"(동) 법적으로 기소하다 | (동) 수행하다, 추진하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
promising,,"(형) 전도유망한, 기대되는 | (형) 장래성 있는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
volatile,,(형) 변덕스러운 | (형) 휘발성의,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
surpass,,(동) 능가하다 | (동) 초과하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
vulnerable,,(형) 취약한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
subordinate,,"(형) 하위의, 종속적인 | (명) 부하직원, 하급자",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
incur,,(동) (비용을) 발생시키다 | (동) (손해를) 초래하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
overall,,"(형) 전반적인 | (부) 전반적으로, 전체적으로",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
quota,,(명) 할당량 | (명) 정량,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
oversee,,"(동) 관리하다, 감독하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
subsidiary,,"(형) 보조적인, 부수적인 | (명) 자회사",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
morale,,"(명) 사기, 의욕 | (명) 군대나 조직 내의 사기",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
prolonged,,"(형) 장기적인, 길어진",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
bid,,"(동) 제안하다, 입찰하다 | (명) 입찰, 제안",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
recipient,,"(명) 수령인, 받는 사람",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
mortgage,,(명) 담보 대출 | (동) 담보로 잡히다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
assign,,"(동) 할당하다, 배정하다 | (동) 임명하다, 지정하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
assert,,(동) 주장하다 | (동) (권리 등을) 강하게 주장 하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
convince,,"(동) 설득하다, 납득시키다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
allowance,,(명) 허용량 | (명) 수당,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
entry,,"(명) 입장, 들어감 | (명) 기재, 기록된 항목",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
specification,,"(명) 명세서, 사양",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
consecutive,,(형) 연속적인,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
substantial,,"(형) 상당한 | (형) 튼튼한, 단단한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
takeover,,"(명) 기업 인수 | (명) 장악, 점령",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
proprietor,,(명) 소유주,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
campaign,,"(명) 캠페인, 운동, 활동 | (동) 캠페인을 벌이다, 운동을 하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
invaluable,,"(형) 매우 귀중한, 가치를 매길 수 없는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
conclude,,(동) 마무리하다 | (동) 결론을 내리다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
secure,,(동) 안전하게 하다 | (동) 확보하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
fabulous,,"(형) 아주 멋진, 훌륭한 | (형) 터무니없는, 믿기 어려운",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
agreement,,"(명) 계약, 합의 | (명) 일치, 동의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
barely,,"(부) 겨우, 간신히 | (부) 거의 ~않다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
objective,,"(명) 목표, 목적 | (형) 객관적인",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
evaluation,,(명) 평가,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
level,,"(명) 수준, 단계 | (형) 평평한, 수평의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
colleague,,(명) 동료,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
force,,"(명) 힘, 물리력 | (명) 군대, 특정 부대",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
premier,,"(형) 최고의, 가장 중요한 | (명) 수상, 총리",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
hostile,,"(형) 적대적인 | (형) 불리한, 위험한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
correspond,,"(동) 소통하다, 연락하다 | (동) 일치하다, 상응하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
fund,,"(명) 자금, 기금 | (동) 자금을 제공하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
overlook,,"(동) 간과하다, 무시하다 | (동) 내려다보다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
raise,,(동) 들어올리다 | (동) (수준이나 양을) 증가시 키다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
apply,,(동) 지원하다 | (동) 적용하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
audit,,"(명) 회계 감사 | (동) 감사하다, 검토하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
accurately,,(부) 정확하게,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
bear,,"(동) 견디다, 참다 | (동) 출산하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
consequence,,"(명) 결과, 영향",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
alliance,,"(명) 동맹, 연합",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
deter,,(동) 단념시키다 | (동) 방해하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
liable,,(형) 책임이 있는 | (형) 하기 쉬운,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
segment,,"(명) 부분, 조각 | (동) 나누다, 분할하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
initiate,,"(동) 시작하다, 개시하다 | (동) 입문시키다, 가입시키다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
initially,,"(부) 처음에, 초기에",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
contestant,,"(명) 경쟁자, 참가자",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
substantially,,"(부) 상당히 | (부) 대체로, 주로",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
automate,,(동) 자동화하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
pharmaceutical,,"(명) 의약품 | (형) 약학의, 제약의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
execute,,(동) 실행하다 | (동) 법적 문서를 작성하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
instruct,,(동) 지시하다 | (동) 교육하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
acquaint,,(동) 알리다 | (동) 익숙하게 하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
overprice,,(동) 가격을 지나치게 높 게 책정하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
pioneer,,"(명) 개척자, 선구자 | (동) 개척하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
distinguished,,"(형) 두드러진, 뛰어난 | (형) 성공적이고 존경받는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
clearance,,"(명) 허가 | (명) 정리, 제거",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
perceive,,"(동) 인식하다, 이해하다 | (동) 느끼다, 감지하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
unify,,"(동) 통합하다, 하나로 만 들다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
incorporate,,"(동) 포함하다 | (동) 합병하다, 통합하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
dismiss,,"(동) 해고하다 | (동) 일축하다, 무시하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
interoffice,,"(형) 사무실 간의, 회사 내 의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
leisure,,"(명) 여가, 자유 시간 | (형) 여유로운, 느긋한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
suspect,,"(명) 용의자 | (동) 의심하다, 혐의를 두다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
graduate,,(명) 졸업생 | (동) 졸업하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
absurd,,(형) 터무니없는 | (형) 불합리한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
academic,,(형) 학문적인 | (명) 학자,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
household,,"(명) 가정 | (형) 가정의, 가정에서 사용하 는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
proclaim,,"(동) 선언하다, 공표하다 | (동) 알리다, 공언하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
reject,,(동) 거부하다 | (동) 불합격 처리하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
relative,,"(명) 친척 | (형) 비교적, 상대적인",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
exaggerate,,(동) 과장하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
pose,,(동) 질문을 제기하다 | (동) 포즈를 취하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
bruise,,"(명) 멍, 타박상 | (동) 멍들게 하다, 상처를 주 다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
primary,,"(형) 주요한, 기본적인 | (형) 초등의, 초기의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
administration,,"(명) 관리, 경영 | (명) 정부 기관",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
agency,,"(명) 대행사, 기관 | (명) 중개, 주선",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
witness,,(명) 증인 | (동) 목격하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
layout,,"(명) 배치, 구성",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
blueprint,,"(명) 설계도, 청사진 | (명) 상세 계획, 계획안",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
qualified,,"(형) 자격이 있는 | (형) 제한적인, 조건부의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
recall,,(동) 기억해내다 | (동) 회수하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
distributor,,"(명) 유통업자, 배급사 | (명) 배전 장치 (자동차 엔진 부품)",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
verify,,"(동) 확인하다, 검증하다 | (동) 입증하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
restructure,,(동) 조직 구조를 재편성 하다 | (동) 체제를 개혁하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
pier,,(명) 부두 | (명) 교각,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
built-in,,(형) 내장된 | (형) 기본으로 포함된,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
dock,,"(명) 부두, 선착장 | (동) 정박시키다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
court,,"(명) 법정, 재판소 | (명) 궁정, 왕실",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
burglar,,(명) 도둑,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
default,,(명) 채무 불이행 | (명) 기본 설정,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
evolve,,"(동) 발전하다, 진화하다 (동) 점진적으로 변화하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
gourmet,,"(명) 미식가 | (형) 고급의, 미식을 위한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
precision,,(명) 정확성 | (명) 정밀도,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
thesis,,"(명) 논문 | (명) 주제문, 주요 주장",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
ventilate,,(동) 환기하다 | (동) (감정을) 표현하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
additive,,"(명) 첨가물 | (형) 부가적인, 첨가하는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
dismay,,"(명) 실망, 경악 | (동) 실망시키다, 경악하게 하 다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
shrewd,,"(형) 기민한, 날카로운",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
stringent,,(형) 엄격한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
credential,,"(명) 자격증, 신분 증명서 | (명) 학력, 경력",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
lawsuit,,(명) 소송,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
plaintiff,,"(명) 원고, 소송 제기자 | (명) 고소인",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
showcase,,"(동) 전시하다, 선보이다 | (명) 전시, 진열장",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
preliminary,,"(형) 예비의, 초기의 | (명) 예비 단계, 준비 단계",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
dean,,"(명) 학장 (특정 학과나 단 과 대학의 최고 책임 자) | (명) 오랜 경험자, 원로",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
embezzle,,(동) 자금을 횡령하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
bureau,,"(명) 부서, 사무소 (명) 사무 책상, 서랍",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
resolution,,"(명) 해결, 결의안 | (명) 결심",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
assent,,"(명) 동의, 찬성 | (동) 동의하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
consciousness,,"(명) 의식, 자각 | (명) 관심, 인식",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
linguistics,,(명) 언어학,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
liquor,,"(명) 증류주, 독한 술",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
in-house,,"(형) 사내의, 내부의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
curator,,"(명) 전시 관장, 큐레이터 | (명) 관리자, 보호자",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
dense,,(형) 빽빽한 | (형) 짙은,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
plunge,,"(명) 급락 | (동) 빠지다, 뛰어들다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
bribery,,"(명) 뇌물 수수, 부정행위",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
forum,,"(명) 토론회, 포럼 | (명) 인터넷 포럼, 게시판",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
fierce,,"(형) 격렬한, 강렬한 | (형) 사나운, 매우 공격적인",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
collide,,"(동) 충돌하다, 맞부딪치다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
hygiene,,"(명) 위생, 위생관리",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
lakeshore,,(명) 호숫가,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
starve,,"(동) 굶주리다, 배고파서 고생하다 | (동) (비유적으로) ~에 굶주리 다, 절실히 필요로 하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
cardholder,,(명) 카드 소유자,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
getaway,,"(명) 휴양지, 휴가 장소 | (명) 도망, 탈출",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
customary,,"(형) 관례적인, 일반적인",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
pending,,"(형) 아직 미결된, 대기 중 인 | (전) ~동안, ~까지",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
semiconductor,,(명) 반도체,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
workforce,,(명) 노동력,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
scheme,,(명) 계획 | (명) 음모,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
appetizer,,(명) 전채 요리,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
packaging,,"(명) 포장, 포장재",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
stroll,,"(동) 느긋하게 걷다 | (명) 산책, 산보",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
extravagant,,"(형) 지나치게 비싼, 사치 스러운 | (형) 낭비하는, 과도한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
lodge,,"(동) 머물다, 숙박하다 | (동) 제기하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
drawback,,"(명) 장애물, 결점",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
prototype,,"(명) 초기 모델, 원형 | (명) 원형, 시제품",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
counterpart,,"(명) 상대방, 대응물",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
knowledgeable,,(명) 지식 | (명) 정보,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
janitor,,(명) 관리인,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
core,,(명) 핵심 | (형) 핵심적인,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
pastor,,"(명) 목사, 성직자",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
continental,,"(형) 대륙의 | (형) 대륙풍의, 대륙성의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
tune,,"(명) 곡, 음악 선율 | (동) 조율하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
feasibility,,(명) 실현 가능성,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
vegetarian,,(명) 채식주의자 | (형) 채식주의자의,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
coalition,,"(명) 연합, 동맹 | (명) 합병",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
integration,,(명) 통합,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
track,,"(동) 추적하다 | (명) 경로, 선로",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
theme,,"(명) 주제, 테마",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
insight,,"(명) 통찰, 이해",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
housing,,"(명) 주택, 주거 | (명) 숙소, 주거지",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
nearby,,"(형) 가까운 | (부) 가까이에, 근처에",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
urge,,"(동) 강력히 권고하다, 촉 구하다 | (명) 강한 충동, 욕구",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
outline,,"(명) 개요, 윤곽 | (동) 개요를 작성하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
particular,,(형) 특정한 | (형) 특별한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
anchor,,"(명) 앵커(뉴스 진행자) | (명) 닻, 정박 장치",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
competent,,"(형) 유능한, 능숙한 | (형) 적임의, 권한이 있는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
hassle,,"(명) 번거로움, 귀찮은 일 | (동) 귀찮게 하다, 괴롭히다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
promotional,,"(형) 촉진의, 홍보의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
resolve,,(동) 해결하다 | (동) 결심하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
scatter,,"(동) 흩뿌리다, 흩어지게 하다 | (동) 소량의 대상으로 흩뿌리 다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
downtown,,"(명) 도심, 시내 | (형) 도심의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
association,,"(명) 협회, 단체 | (명) 연관성, 관련",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
retiree,,"(명) 은퇴자, 퇴직자",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
